Account,Creditline,Target,predicted_target,top_feature_1,top_feature_1_value,top_feature_1_shap,top_feature_2,top_feature_2_value,top_feature_2_shap,top_feature_3,top_feature_3_value,top_feature_3_shap,top_feature_4,top_feature_4_value,top_feature_4_shap,top_feature_5,top_feature_5_value,top_feature_5_shap,analyst_summary
5000204,5000204-05-00,High Risk,High Risk,start_year,-7.443761453880895,2.791956352889355,loan_age_days,7.925934001394128,2.4646105385233255,Outstanding,6.28155643987818,2.3245196543849995,account_total_outstanding,5.2610238059570555,-2.3225228579146884,Voluntary saving,2.9877442550242885,-1.7151816922738268,"start_year=-7.4438 (pushes_toward High Risk, shap=2.7920); loan_age_days=7.9259 (pushes_toward High Risk, shap=2.4646); Outstanding=6.2816 (pushes_toward High Risk, shap=2.3245); account_total_outstanding=5.2610 (pushes_away High Risk, shap=-2.3225); Voluntary saving=2.9877 (pushes_away High Risk, shap=-1.7152)"
5000204,5000204-01-003,High Risk,Low Risk,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,account_total_outstanding,5.2610238059570555,2.136605162247365,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.3680747663190891,-1.359756607880681,Outstanding,-0.4866388489104043,1.1376742701143425,"remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); account_total_outstanding=5.2610 (pushes_toward Low Risk, shap=2.1366); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3681 (pushes_away Low Risk, shap=-1.3598); Outstanding=-0.4866 (pushes_toward Low Risk, shap=1.1377)"
5000204,5000204-03-04,High Risk,Medium Risk,Periodicity,19.677149494330546,8.179728429869527,Duration,-1.000691534569796,-1.6064050651862791,start_year,-2.7683410365672496,-1.21198583626353,Salary,-0.3680747663190891,0.9503865677551956,Outstanding,3.4688432359752244,0.6408678380715037,"Periodicity=19.6771 (pushes_toward Medium Risk, shap=8.1797); Duration=-1.0007 (pushes_away Medium Risk, shap=-1.6064); start_year=-2.7683 (pushes_away Medium Risk, shap=-1.2120); Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); Outstanding=3.4688 (pushes_toward Medium Risk, shap=0.6409)"
5000482,5000482-03-01,High Risk,Medium Risk,Outstanding,10.591745737560016,2.565264609046151,Duration,1.1211817238977415,1.3548402270285964,Salary,-0.3680747663190891,0.9503865677551956,Remaining Period,1.3965882807407488,-0.7512700079221976,outstanding_to_payment_ratio,1.0309153865997955,-0.7401342599323898,"Outstanding=10.5917 (pushes_toward Medium Risk, shap=2.5653); Duration=1.1212 (pushes_toward Medium Risk, shap=1.3548); Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); Remaining Period=1.3966 (pushes_away Medium Risk, shap=-0.7513); outstanding_to_payment_ratio=1.0309 (pushes_away Medium Risk, shap=-0.7401)"
5000704,5000704-01-005,Low Risk,Medium Risk,Duration,-1.2431913355375146,-1.944833098582265,Salary,-0.2354813495689515,0.8186926736890143,outstanding_to_payment_ratio,-1.3151681858820439,0.7284038033284863,Remaining Period,-1.15649860266568,0.6439800868420501,Periodicity,-1.3106410556482142,-0.5686442223973468,"Duration=-1.2432 (pushes_away Medium Risk, shap=-1.9448); Salary=-0.2355 (pushes_toward Medium Risk, shap=0.8187); outstanding_to_payment_ratio=-1.3152 (pushes_toward Medium Risk, shap=0.7284); Remaining Period=-1.1565 (pushes_toward Medium Risk, shap=0.6440); Periodicity=-1.3106 (pushes_away Medium Risk, shap=-0.5686)"
5000704,5000704-05-00,Low Risk,Low Risk,Salary,-0.2354813495689515,-1.1713368124526018,Voluntary saving,1.5974577301712198,1.0265815518980501,Duration,1.1211817238977415,-0.8592676033952444,outstanding_to_payment_ratio,0.7961758712657633,0.7124811525371177,account_total_outstanding,0.6195019619223672,-0.518232308359065,"Salary=-0.2355 (pushes_away Low Risk, shap=-1.1713); Voluntary saving=1.5975 (pushes_toward Low Risk, shap=1.0266); Duration=1.1212 (pushes_away Low Risk, shap=-0.8593); outstanding_to_payment_ratio=0.7962 (pushes_toward Low Risk, shap=0.7125); account_total_outstanding=0.6195 (pushes_away Low Risk, shap=-0.5182)"
5001132,5001132-02-001,Low Risk,Medium Risk,account_total_savings,7.4960748961896115,2.1323815631004663,Salary,-0.3680747663190891,0.9503865677551956,Compulsory saving,7.353059799583364,-0.5899282855305763,Voluntary saving,-0.41414576399708186,0.5183740743615735,loan_share_of_account_outstanding,-1.4435686229143216,0.4270732730220994,"account_total_savings=7.4961 (pushes_toward Medium Risk, shap=2.1324); Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); Compulsory saving=7.3531 (pushes_away Medium Risk, shap=-0.5899); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184); loan_share_of_account_outstanding=-1.4436 (pushes_toward Medium Risk, shap=0.4271)"
5001132,5001132-03-004,Low Risk,Medium Risk,account_total_savings,7.4960748961896115,2.1323815631004663,Salary,-0.3680747663190891,0.9503865677551956,Compulsory saving,7.353059799583364,-0.5899282855305763,Voluntary saving,-0.41414576399708186,0.5183740743615735,start_year,-1.4325066316204942,-0.5011437035576474,"account_total_savings=7.4961 (pushes_toward Medium Risk, shap=2.1324); Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); Compulsory saving=7.3531 (pushes_away Medium Risk, shap=-0.5899); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184); start_year=-1.4325 (pushes_away Medium Risk, shap=-0.5011)"
5001132,5001132-03-01,Low Risk,Low Risk,Voluntary saving,11.318066669890108,12.805530098925997,account_total_savings,7.4960748961896115,-5.5248144227091505,Outstanding,6.517081923631743,-3.8945250198959545,Compulsory saving,7.353059799583364,3.0560133917486354,total_savings,7.760746144932714,2.3089544095671184,"Voluntary saving=11.3181 (pushes_toward Low Risk, shap=12.8055); account_total_savings=7.4961 (pushes_away Low Risk, shap=-5.5248); Outstanding=6.5171 (pushes_away Low Risk, shap=-3.8945); Compulsory saving=7.3531 (pushes_toward Low Risk, shap=3.0560); total_savings=7.7607 (pushes_toward Low Risk, shap=2.3090)"
5001178,5001178-05-001,Low Risk,Low Risk,Voluntary saving,2.5032967588166137,2.1242320567657456,Duration,2.3336807287363346,-1.9324577824900548,account_total_savings,2.6078808973060315,-1.0269542911778509,Salary,-0.09035741750069021,-0.9651107247460874,outstanding_to_payment_ratio,0.8463942262263638,0.7502364288973382,"Voluntary saving=2.5033 (pushes_toward Low Risk, shap=2.1242); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); account_total_savings=2.6079 (pushes_away Low Risk, shap=-1.0270); Salary=-0.0904 (pushes_away Low Risk, shap=-0.9651); outstanding_to_payment_ratio=0.8464 (pushes_toward Low Risk, shap=0.7502)"
5001178,5001178-01-006,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Duration,-1.182566385295585,1.1797937368848945,Periodicity,-1.3106410556482142,1.0526101190264106,account_total_savings,2.6078808973060315,-1.0269542911778509,Outstanding,-0.31964024165319466,1.0176851528772473,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Duration=-1.1826 (pushes_toward Low Risk, shap=1.1798); Periodicity=-1.3106 (pushes_toward Low Risk, shap=1.0526); account_total_savings=2.6079 (pushes_away Low Risk, shap=-1.0270); Outstanding=-0.3196 (pushes_toward Low Risk, shap=1.0177)"
5001178,5001178-02-004,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,2.6078808973060315,-1.0269542911778509,Salary,-0.09035741750069021,-0.9651107247460874,remaining_to_duration_ratio,0.6928883775097299,0.9573690267753534,Outstanding,-0.16721217937987293,0.9081650261245299,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=2.6079 (pushes_away Low Risk, shap=-1.0270); Salary=-0.0904 (pushes_away Low Risk, shap=-0.9651); remaining_to_duration_ratio=0.6929 (pushes_toward Low Risk, shap=0.9574); Outstanding=-0.1672 (pushes_toward Low Risk, shap=0.9082)"
5001242,5001242-01-050,Low Risk,Low Risk,account_total_savings,-0.3530613332113828,1.6975496899352813,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.3657934805678479,-1.356514822540977,Duration,-1.2836079690321345,1.269226251809462,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,"account_total_savings=-0.3531 (pushes_toward Low Risk, shap=1.6975); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3658 (pushes_away Low Risk, shap=-1.3565); Duration=-1.2836 (pushes_toward Low Risk, shap=1.2692); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701)"
5001242,5001242-03-009,Low Risk,Low Risk,Voluntary saving,2.8282347186959313,2.517975651856343,account_total_savings,-0.3530613332113828,1.6975496899352813,Salary,-0.3657934805678479,-1.356514822540977,Outstanding,2.9126901122070405,-1.3047561665344947,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,"Voluntary saving=2.8282 (pushes_toward Low Risk, shap=2.5180); account_total_savings=-0.3531 (pushes_toward Low Risk, shap=1.6975); Salary=-0.3658 (pushes_away Low Risk, shap=-1.3565); Outstanding=2.9127 (pushes_away Low Risk, shap=-1.3048); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701)"
5001310,5001310-02-011,Low Risk,Medium Risk,Salary,-0.3680747663190891,0.9503865677551956,start_year,0.5712449757996394,0.5651194955011772,Voluntary saving,-0.41414576399708186,0.5183740743615735,account_total_savings,0.10411401708816703,-0.4928305325424591,account_total_payment_plan,-0.27583716622325627,0.4613662510541216,"Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); start_year=0.5712 (pushes_toward Medium Risk, shap=0.5651); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184); account_total_savings=0.1041 (pushes_away Medium Risk, shap=-0.4928); account_total_payment_plan=-0.2758 (pushes_toward Medium Risk, shap=0.4614)"
5001310,5001310-03-003,Low Risk,Low Risk,Salary,-0.3680747663190891,-1.359756607880681,account_total_savings,0.10411401708816703,1.276880874069781,Duration,1.1211817238977415,-0.8592676033952444,outstanding_to_payment_ratio,0.9552346637837378,0.8320650909944931,account_total_outstanding,0.13465757938577505,-0.7955514888829007,"Salary=-0.3681 (pushes_away Low Risk, shap=-1.3598); account_total_savings=0.1041 (pushes_toward Low Risk, shap=1.2769); Duration=1.1212 (pushes_away Low Risk, shap=-0.8593); outstanding_to_payment_ratio=0.9552 (pushes_toward Low Risk, shap=0.8321); account_total_outstanding=0.1347 (pushes_away Low Risk, shap=-0.7956)"
5001440,5001440-02-001,Low Risk,Low Risk,account_total_savings,-0.5715330153184236,1.8985758908271175,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Compulsory saving,-0.683860472908449,-1.1827170526330817,account_total_outstanding,-0.5145244029986616,-1.166867774788521,Outstanding,-0.39625110323035045,1.0727303403934405,"account_total_savings=-0.5715 (pushes_toward Low Risk, shap=1.8986); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Compulsory saving=-0.6839 (pushes_away Low Risk, shap=-1.1827); account_total_outstanding=-0.5145 (pushes_away Low Risk, shap=-1.1669); Outstanding=-0.3963 (pushes_toward Low Risk, shap=1.0727)"
5001440,5001440-07-001,Low Risk,Low Risk,voluntary_saving_to_outstanding_ratio,3.1105827039554224,9.283205391432494,account_total_savings,-0.5715330153184236,1.8985758908271175,salary_to_payment_ratio,4.876462911382142,-1.2509245317477495,Compulsory saving,-0.683860472908449,-1.1827170526330817,account_total_outstanding,-0.5145244029986616,-1.166867774788521,"voluntary_saving_to_outstanding_ratio=3.1106 (pushes_toward Low Risk, shap=9.2832); account_total_savings=-0.5715 (pushes_toward Low Risk, shap=1.8986); salary_to_payment_ratio=4.8765 (pushes_away Low Risk, shap=-1.2509); Compulsory saving=-0.6839 (pushes_away Low Risk, shap=-1.1827); account_total_outstanding=-0.5145 (pushes_away Low Risk, shap=-1.1669)"
5001560,5001560-02-000,High Risk,Medium Risk,Duration,-1.0613164848117256,-1.6910120735352756,Salary,-0.3680747663190891,0.9503865677551956,account_total_savings,-0.5931149367157016,-0.7404473574817269,outstanding_to_payment_ratio,-1.126949286028372,0.6105876172802616,account_loan_count,-0.866587262857074,0.5837259714534578,"Duration=-1.0613 (pushes_away Medium Risk, shap=-1.6910); Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); account_total_savings=-0.5931 (pushes_away Medium Risk, shap=-0.7404); outstanding_to_payment_ratio=-1.1269 (pushes_toward Medium Risk, shap=0.6106); account_loan_count=-0.8666 (pushes_toward Medium Risk, shap=0.5837)"
5001662,5001662-02-03,Low Risk,Medium Risk,Salary,-0.338402366624183,0.9209154676215134,account_total_savings,-0.49411717526614723,-0.705288875848835,account_loan_count,-0.866587262857074,0.5837259714534578,start_year,0.5712449757996394,0.5651194955011772,account_total_payment_plan,-0.2986824308456065,0.4697003047522834,"Salary=-0.3384 (pushes_toward Medium Risk, shap=0.9209); account_total_savings=-0.4941 (pushes_away Medium Risk, shap=-0.7053); account_loan_count=-0.8666 (pushes_toward Medium Risk, shap=0.5837); start_year=0.5712 (pushes_toward Medium Risk, shap=0.5651); account_total_payment_plan=-0.2987 (pushes_toward Medium Risk, shap=0.4697)"
5001728,5001728-02-003,Low Risk,Medium Risk,Duration,-1.182566385295585,-1.8602260902332688,Salary,-0.3680747663190891,0.9503865677551956,account_total_savings,-0.6135306148448266,-0.747697867331807,outstanding_to_payment_ratio,-1.1634316757746812,0.633423878788413,Remaining Period,-1.0464517542429892,0.5838399965504877,"Duration=-1.1826 (pushes_away Medium Risk, shap=-1.8602); Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); account_total_savings=-0.6135 (pushes_away Medium Risk, shap=-0.7477); outstanding_to_payment_ratio=-1.1634 (pushes_toward Medium Risk, shap=0.6334); Remaining Period=-1.0465 (pushes_toward Medium Risk, shap=0.5838)"
5001848,5001848-01-020,Medium Risk,Medium Risk,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,Duration,-1.0613164848117256,-1.6910120735352756,Salary,-0.35062266890661464,0.9330528665488822,outstanding_to_payment_ratio,-1.318901357023879,0.7307405930246234,"account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); Duration=-1.0613 (pushes_away Medium Risk, shap=-1.6910); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331); outstanding_to_payment_ratio=-1.3189 (pushes_toward Medium Risk, shap=0.7307)"
5001848,5001848-01-022,Medium Risk,Medium Risk,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,Duration,-1.0613164848117256,-1.6910120735352756,Salary,-0.35062266890661464,0.9330528665488822,outstanding_to_payment_ratio,-1.3187668361374325,0.7306563892714547,"account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); Duration=-1.0613 (pushes_away Medium Risk, shap=-1.6910); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331); outstanding_to_payment_ratio=-1.3188 (pushes_toward Medium Risk, shap=0.7307)"
5001848,5001848-01-023,Medium Risk,Medium Risk,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,Duration,-1.0613164848117256,-1.6910120735352756,Salary,-0.35062266890661464,0.9330528665488822,outstanding_to_payment_ratio,-1.3189500048176668,0.730771044257354,"account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); Duration=-1.0613 (pushes_away Medium Risk, shap=-1.6910); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331); outstanding_to_payment_ratio=-1.3190 (pushes_toward Medium Risk, shap=0.7308)"
5001848,5001848-01-024,Medium Risk,Medium Risk,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,Duration,-1.0613164848117256,-1.6910120735352756,Salary,-0.35062266890661464,0.9330528665488822,outstanding_to_payment_ratio,-1.3190348059814354,0.7308241258006816,"account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); Duration=-1.0613 (pushes_away Medium Risk, shap=-1.6910); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331); outstanding_to_payment_ratio=-1.3190 (pushes_toward Medium Risk, shap=0.7308)"
5001848,5001848-01-025,Medium Risk,Medium Risk,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,Duration,-1.0613164848117256,-1.6910120735352756,Salary,-0.35062266890661464,0.9330528665488822,outstanding_to_payment_ratio,-1.319058967709016,0.7308392499066779,"account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); Duration=-1.0613 (pushes_away Medium Risk, shap=-1.6910); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331); outstanding_to_payment_ratio=-1.3191 (pushes_toward Medium Risk, shap=0.7308)"
5001848,5001848-02-020,Medium Risk,Medium Risk,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,Salary,-0.35062266890661464,0.9330528665488822,Voluntary saving,-0.41414576399708186,0.5183740743615735,loan_share_of_account_outstanding,-1.5220550365101104,0.4544500269523888,"account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184); loan_share_of_account_outstanding=-1.5221 (pushes_toward Medium Risk, shap=0.4545)"
5001848,5001848-03-001,Medium Risk,Medium Risk,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,Salary,-0.35062266890661464,0.9330528665488822,Voluntary saving,-0.41414576399708186,0.5183740743615735,account_savings_to_outstanding_ratio,2.0953585965042403,0.3710332966553921,"account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184); account_savings_to_outstanding_ratio=2.0954 (pushes_toward Medium Risk, shap=0.3710)"
5001848,5001848-05-00,Medium Risk,Medium Risk,Duration,2.3336807287363346,3.0469803940085263,account_total_savings,7.958619451301309,2.29665158301981,account_loan_count,3.615594635587014,-2.0695738987895322,start_year,-3.4362582390406278,-1.567406902616472,Salary,-0.35062266890661464,0.9330528665488822,"Duration=2.3337 (pushes_toward Medium Risk, shap=3.0470); account_total_savings=7.9586 (pushes_toward Medium Risk, shap=2.2967); account_loan_count=3.6156 (pushes_away Medium Risk, shap=-2.0696); start_year=-3.4363 (pushes_away Medium Risk, shap=-1.5674); Salary=-0.3506 (pushes_toward Medium Risk, shap=0.9331)"
5002156,5002156-02-013,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.36764604493268316,-1.3591473800781089,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,Outstanding,-0.0932891603865219,0.8550510634502676,account_mean_duration,1.14896293187896,0.8045710718231497,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3676 (pushes_away Low Risk, shap=-1.3591); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701); Outstanding=-0.0933 (pushes_toward Low Risk, shap=0.8551); account_mean_duration=1.1490 (pushes_toward Low Risk, shap=0.8046)"
5002156,5002156-03-002,Low Risk,Medium Risk,Salary,-0.36764604493268316,0.9499607548435965,Voluntary saving,-0.41414576399708186,0.5183740743615735,account_total_payment_plan,-0.24115223050173462,0.44871303291027687,outstanding_to_payment_ratio,0.23448476392239584,-0.24160611802521326,account_mean_duration,1.14896293187896,-0.1815206838008558,"Salary=-0.3676 (pushes_toward Medium Risk, shap=0.9500); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184); account_total_payment_plan=-0.2412 (pushes_toward Medium Risk, shap=0.4487); outstanding_to_payment_ratio=0.2345 (pushes_away Medium Risk, shap=-0.2416); account_mean_duration=1.1490 (pushes_away Medium Risk, shap=-0.1815)"
5002156,5002156-05-001,Low Risk,Low Risk,Voluntary saving,2.9812181385509864,2.7033533213208627,Duration,2.3336807287363346,-1.9324577824900548,Salary,-0.36764604493268316,-1.3591473800781089,outstanding_to_payment_ratio,1.3723564203705685,1.1456665064162468,remaining_to_duration_ratio,0.5536171158706389,0.8259040116838485,"Voluntary saving=2.9812 (pushes_toward Low Risk, shap=2.7034); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); Salary=-0.3676 (pushes_away Low Risk, shap=-1.3591); outstanding_to_payment_ratio=1.3724 (pushes_toward Low Risk, shap=1.1457); remaining_to_duration_ratio=0.5536 (pushes_toward Low Risk, shap=0.8259)"
5002370,5002370-03-001,Low Risk,Low Risk,Outstanding,3.679033027024581,-1.8553763864279116,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,0.14476925623239553,1.2394720520536213,account_mean_duration,1.4660552437030685,1.0545446076725107,remaining_to_duration_ratio,0.3944499597116774,0.6756582801506998,"Outstanding=3.6790 (pushes_away Low Risk, shap=-1.8554); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=0.1448 (pushes_toward Low Risk, shap=1.2395); account_mean_duration=1.4661 (pushes_toward Low Risk, shap=1.0545); remaining_to_duration_ratio=0.3944 (pushes_toward Low Risk, shap=0.6757)"
5002370,5002370-05-001,Low Risk,Low Risk,Duration,2.3336807287363346,-1.9324577824900548,account_total_savings,0.14476925623239553,1.2394720520536213,account_mean_duration,1.4660552437030685,1.0545446076725107,outstanding_to_payment_ratio,1.1716680687116074,0.9947845393524941,Compulsory saving,0.39574679696922277,-0.613324294256558,"Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); account_total_savings=0.1448 (pushes_toward Low Risk, shap=1.2395); account_mean_duration=1.4661 (pushes_toward Low Risk, shap=1.0545); outstanding_to_payment_ratio=1.1717 (pushes_toward Low Risk, shap=0.9948); Compulsory saving=0.3957 (pushes_away Low Risk, shap=-0.6133)"
5002452,5002452-02-02,Low Risk,High Risk,account_total_outstanding,-0.43160184796713075,1.216846520761868,account_total_savings,-0.4068086546475348,-1.0727234000680588,Voluntary saving,-0.41414576399708186,0.8926050452753513,account_loan_count,-0.866587262857074,0.8422439550198701,account_total_payment_plan,-0.2892050020478257,-0.7620063908584589,"account_total_outstanding=-0.4316 (pushes_toward High Risk, shap=1.2168); account_total_savings=-0.4068 (pushes_away High Risk, shap=-1.0727); Voluntary saving=-0.4141 (pushes_toward High Risk, shap=0.8926); account_loan_count=-0.8666 (pushes_toward High Risk, shap=0.8422); account_total_payment_plan=-0.2892 (pushes_away High Risk, shap=-0.7620)"
5002582,5002582-02-06,Low Risk,Medium Risk,Salary,-0.2982907754472796,0.8810759961850736,Duration,-0.39444203215049956,-0.7603349816963147,account_loan_count,-0.866587262857074,0.5837259714534578,account_total_savings,-0.10354178990323108,-0.5665782897560467,start_year,0.5712449757996394,0.5651194955011772,"Salary=-0.2983 (pushes_toward Medium Risk, shap=0.8811); Duration=-0.3944 (pushes_away Medium Risk, shap=-0.7603); account_loan_count=-0.8666 (pushes_toward Medium Risk, shap=0.5837); account_total_savings=-0.1035 (pushes_away Medium Risk, shap=-0.5666); start_year=0.5712 (pushes_toward Medium Risk, shap=0.5651)"
5002750,5002750-03-001,Low Risk,Low Risk,Voluntary saving,8.640546815914442,9.561045232884549,account_loan_count,-0.866587262857074,-1.4259699264733259,Salary,-0.35816886241530393,-1.3456799784911644,account_total_savings,0.460389529270902,0.9490548052898575,voluntary_saving_to_outstanding_ratio,0.26003874200615,0.8366787351981629,"Voluntary saving=8.6405 (pushes_toward Low Risk, shap=9.5610); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); Salary=-0.3582 (pushes_away Low Risk, shap=-1.3457); account_total_savings=0.4604 (pushes_toward Low Risk, shap=0.9491); voluntary_saving_to_outstanding_ratio=0.2600 (pushes_toward Low Risk, shap=0.8367)"
5002944,5002944-02-10,Low Risk,Low Risk,account_total_savings,-0.45802902690064884,1.794135464692087,account_loan_count,-0.866587262857074,-1.4259699264733259,Salary,-0.35102699151493244,-1.3355311348531915,account_total_outstanding,-0.3665007899069262,-1.0822018725746714,Compulsory saving,-0.29644030126963666,-0.9783888248274977,"account_total_savings=-0.4580 (pushes_toward Low Risk, shap=1.7941); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); Salary=-0.3510 (pushes_away Low Risk, shap=-1.3355); account_total_outstanding=-0.3665 (pushes_away Low Risk, shap=-1.0822); Compulsory saving=-0.2964 (pushes_away Low Risk, shap=-0.9784)"
5003190,5003190-02-009,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.3680747663190891,-1.359756607880681,remaining_to_duration_ratio,0.7625240083292755,1.0231015343211058,account_total_savings,0.6684208278914893,0.757635298537481,account_mean_duration,0.8318706200548514,0.5545975359737886,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3681 (pushes_away Low Risk, shap=-1.3598); remaining_to_duration_ratio=0.7625 (pushes_toward Low Risk, shap=1.0231); account_total_savings=0.6684 (pushes_toward Low Risk, shap=0.7576); account_mean_duration=0.8319 (pushes_toward Low Risk, shap=0.5546)"
5003190,5003190-03-01,Low Risk,Low Risk,Voluntary saving,1.9215295893824351,1.4192756494448837,Salary,-0.3680747663190891,-1.359756607880681,Duration,1.1211817238977415,-0.8592676033952444,account_total_savings,0.6684208278914893,0.757635298537481,outstanding_to_payment_ratio,0.765490613399371,0.6894112930835533,"Voluntary saving=1.9215 (pushes_toward Low Risk, shap=1.4193); Salary=-0.3681 (pushes_away Low Risk, shap=-1.3598); Duration=1.1212 (pushes_away Low Risk, shap=-0.8593); account_total_savings=0.6684 (pushes_toward Low Risk, shap=0.7576); outstanding_to_payment_ratio=0.7655 (pushes_toward Low Risk, shap=0.6894)"
5003300,5003300-03-01,Low Risk,Medium Risk,Duration,2.3336807287363346,3.0469803940085263,start_year,-2.7683410365672496,-1.21198583626353,Remaining Period,1.4846257594789014,-0.7993820801554474,outstanding_to_payment_ratio,1.0636756972350052,-0.7606406748343797,Salary,-0.15158615111287946,0.7353666259188202,"Duration=2.3337 (pushes_toward Medium Risk, shap=3.0470); start_year=-2.7683 (pushes_away Medium Risk, shap=-1.2120); Remaining Period=1.4846 (pushes_away Medium Risk, shap=-0.7994); outstanding_to_payment_ratio=1.0637 (pushes_away Medium Risk, shap=-0.7606); Salary=-0.1516 (pushes_toward Medium Risk, shap=0.7354)"
5003300,5003300-01-022,Low Risk,Low Risk,remaining_to_duration_ratio,-2.1721204333515725,-1.7470541408213196,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Duration,-1.0613164848117256,1.0724747189754134,Periodicity,-1.3106410556482142,1.0526101190264106,Salary,-0.15158615111287946,-1.052118856403703,"remaining_to_duration_ratio=-2.1721 (pushes_away Low Risk, shap=-1.7471); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Duration=-1.0613 (pushes_toward Low Risk, shap=1.0725); Periodicity=-1.3106 (pushes_toward Low Risk, shap=1.0526); Salary=-0.1516 (pushes_away Low Risk, shap=-1.0521)"
